更新时间,#genre#
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://219.159.194.172:8181/tsfile/live/0142_1.m3u8
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.148:8296
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8?key=txiptv
东方卫视,http://222.64.214.39:8899/rtp/239.45.3.146:5140$1920x1080
东方卫视,http://139.196.151.191:2051/rtp/239.45.3.146:5140
东方卫视,http://106.57.0.102:55555/rtp/239.200.200.48:8260$1920x1080
东方卫视,http://123.56.129.203:4310/rtp/225.1.8.147:8192
东方卫视,http://123.117.36.74:4001/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://123.121.93.25:8686/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://114.249.229.59:8012/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://111.196.131.46:20000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://114.246.180.128:4022/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://111.199.232.88:18888/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
东方卫视,http://124.128.73.58:9901/tsfile/live/0107_2.m3u8
东方卫视,http://123.182.60.29:9002/hls/41/index.m3u8
东方卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8
东方卫视,http://219.159.194.66:8181/tsfile/live/0107_1.m3u8$1920x1080
东方卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://112.234.23.81:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://222.64.214.39:8899/rtp/239.45.1.121:5140$1920x1080
东南卫视,http://139.196.151.191:2051/rtp/239.45.1.121:5140
东南卫视,http://106.57.0.102:55555/rtp/239.200.200.50:8268$1920x1080
东南卫视,http://123.56.129.203:4310/rtp/225.1.8.149:8112
东南卫视,http://123.117.36.74:4001/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://123.121.93.25:8686/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://114.249.229.59:8012/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://111.196.131.46:20000/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://114.246.180.128:4022/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://111.199.232.88:18888/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://124.128.73.58:9901/tsfile/live/0137_1.m3u8
东南卫视,http://59.48.75.130:3052/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
东南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000010584/index.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=no
东南卫视,http://111.61.236.247:9081/hls/42/index.m3u8
东南卫视,http://39.98.201.151:9090/udp/225.1.8.79:8148
东南卫视,http://116.117.105.198:8096/tsfile/live/0137_1.m3u8$1920x1080
东南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265033/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=no
东南卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265033
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3
甘肃卫视,http://222.64.214.39:8899/rtp/239.45.1.234:5140$1920x1080
甘肃卫视,http://139.196.151.191:2051/rtp/239.45.1.234:5140
甘肃卫视,http://106.57.0.102:55555/rtp/239.200.200.63:8320$1920x1080
甘肃卫视,http://123.56.129.203:4310/rtp/225.1.8.162:8188
甘肃卫视,http://123.117.36.74:4001/rtp/239.3.1.49:8188$1920x1080
甘肃卫视,http://123.121.93.25:8686/rtp/239.3.1.49:8188$1920x1080
甘肃卫视,http://114.249.229.59:8012/rtp/239.3.1.49:8188$1920x1080
甘肃卫视,http://111.196.131.46:20000/rtp/239.3.1.49:8188$1920x1080
甘肃卫视,http://114.246.180.128:4022/rtp/239.3.1.49:8188$1920x1080
甘肃卫视,http://111.199.232.88:18888/rtp/239.3.1.49:8188$1920x1080
甘肃卫视,http://116.95.218.241:9999/udp/239.125.2.190:4120$1920x1080
甘肃卫视,http://219.159.194.66:8181/tsfile/live/0141_1.m3u8$1920x1080
甘肃卫视,http://219.159.194.172:8181/tsfile/live/0141_1.m3u8
甘肃卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3
甘肃卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031121
甘肃卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031121/index.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=no
甘肃卫视,http://112.234.23.81:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://39.98.201.151:9090/udp/225.1.8.162:8188
甘肃卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3
甘肃卫视,http://123.138.22.30:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://222.64.214.39:8899/rtp/239.45.0.5:5140$1920x1080
广西卫视,http://139.196.151.191:2051/rtp/239.45.0.5:5140
广西卫视,http://106.57.0.102:55555/rtp/239.200.200.53:8280$1920x1080
广西卫视,http://123.56.129.203:4310/rtp/225.1.8.152:8300
广西卫视,http://123.117.36.74:4001/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://123.121.93.25:8686/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://114.249.229.59:8012/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://111.196.131.46:20000/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://114.246.180.128:4022/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://111.199.232.88:18888/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://119.163.199.98:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8
广西卫视,http://139.196.151.191:6846/rtp/239.45.0.5:5140
广西卫视,http://123.56.129.203:2604/rtp/225.1.8.152:8300
广西卫视,http://221.213.69.82:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top
广西卫视,http://59.48.75.130:3052/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
广西卫视,http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://171.117.183.38:8085/rtp/226.0.2.231:9760$1920x1080
广西卫视,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.64.214.39:8899/rtp/239.45.1.80:5140$1920x1080
贵州卫视,http://139.196.151.191:2051/rtp/239.45.1.80:5140
贵州卫视,http://106.57.0.102:55555/rtp/239.200.200.45:8248$1920x1080
贵州卫视,http://123.56.129.203:4310/rtp/225.1.8.144:8120
贵州卫视,http://123.117.36.74:4001/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://123.121.93.25:8686/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://114.249.229.59:8012/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://111.196.131.46:20000/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://114.246.180.128:4022/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://111.199.232.88:18888/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://www.zzlag.top:9087/tsfile/live/0120_1.m3u8?key=txiptv
贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-gao-qing-3.ctv
贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8
贵州卫视,http://171.117.183.38:8084/rtp/226.0.2.180:9352$1920x1080
贵州卫视,http://118.122.189.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.57.21.166:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://219.159.194.172:8181/tsfile/live/0120_1.m3u8
贵州卫视,http://123.138.22.30:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://222.64.214.39:8899/rtp/239.45.1.81:5140$1920x1080
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140
海南卫视,http://106.57.0.102:55555/rtp/239.200.200.59:8304$1920x1080
海南卫视,http://123.56.129.203:4310/rtp/225.1.8.158:8304
海南卫视,http://123.117.36.74:4001/rtp/239.3.1.45:8304$1920x1080
海南卫视,http://123.121.93.25:8686/rtp/239.3.1.45:8304$1920x1080
海南卫视,http://114.249.229.59:8012/rtp/239.3.1.45:8304$1920x1080
海南卫视,http://111.196.131.46:20000/rtp/239.3.1.45:8304$1920x1080
海南卫视,http://114.246.180.128:4022/rtp/239.3.1.45:8304$1920x1080
海南卫视,http://111.199.232.88:18888/rtp/239.3.1.45:8304$1920x1080
海南卫视,http://kxrj.site:998/123/mg.php?id=hinws$1920x1080
海南卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000004000006211
海南卫视,http://222.80.12.231:4022/udp/238.125.1.68:5140$1920x1080
海南卫视,http://123.166.61.70:8003/hls/63/index.m3u8
海南卫视,http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e
海南卫视,http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://39.98.201.151:9090/udp/225.1.8.158:8304
海南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=no
海南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
河北卫视,http://222.64.214.39:8899/rtp/239.45.1.44:5140$1920x1080
河北卫视,http://139.196.151.191:2051/rtp/239.45.1.44:5140
河北卫视,http://106.57.0.102:55555/rtp/239.200.200.12:8844$1920x1080
河北卫视,http://123.56.129.203:4310/rtp/225.1.8.150:8292
河北卫视,http://123.117.36.74:4001/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://123.121.93.25:8686/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://114.249.229.59:8012/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://111.196.131.46:20000/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://114.246.180.128:4022/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://111.199.232.88:18888/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://139.196.151.191:6846/rtp/239.45.1.44:5140
河北卫视,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://222.218.158.86:8181/tsfile/live/0117_1.m3u8
河北卫视,http://222.218.158.76:8181/tsfile/live/0117_1.m3u8$1920x1080
河北卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040016/index.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=no
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://121.24.98.154:8090/hls/25/index.m3u8
河北卫视,http://219.159.194.66:8181/tsfile/live/0117_1.m3u8$1920x1080
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.64.214.39:8899/rtp/239.45.0.3:5140$1920x1080
河南卫视,http://139.196.151.191:2051/rtp/239.45.0.3:5140
河南卫视,http://106.57.0.102:55555/rtp/239.200.200.41:8232$1920x1080
河南卫视,http://123.56.129.203:4310/rtp/225.1.8.140:8128
河南卫视,http://123.117.36.74:4001/rtp/239.3.1.27:8128$1920x1080
河南卫视,http://123.121.93.25:8686/rtp/239.3.1.27:8128$1920x1080
河南卫视,http://114.249.229.59:8012/rtp/239.3.1.27:8128$1920x1080
河南卫视,http://111.196.131.46:20000/rtp/239.3.1.27:8128$1920x1080
河南卫视,http://114.246.180.128:4022/rtp/239.3.1.27:8128$1920x1080
河南卫视,http://111.199.232.88:18888/rtp/239.3.1.27:8128$1920x1080
河南卫视,http://219.147.200.9:18080/newlive/live/hls/41/live.m3u8
河南卫视,http://tx.stlyx.cn:5000/ysp/henan$1920x1080
河南卫视,http://123.56.129.203:2604/rtp/225.1.8.140:8128
河南卫视,http://119.163.63.188:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://122.9.151.210:887/rtp/238.255.2.74:5999
河南卫视,http://171.8.138.74:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
河南卫视,http://113.57.20.158:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://tvbox6.icu/tv/migu.php?id=hnws
河南卫视,http://222.80.12.231:4022/udp/238.125.3.171:5140$1920x1080
河南卫视,http://121.24.98.154:8090/hls/34/index.m3u8
吉林卫视,http://222.64.214.39:8899/rtp/239.45.0.6:5140$1920x1080
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140
吉林卫视,http://106.57.0.102:55555/rtp/239.200.200.54:8284$1920x1080
吉林卫视,http://123.56.129.203:4310/rtp/225.1.8.153:8200
吉林卫视,http://123.117.36.74:4001/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://123.121.93.25:8686/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://114.249.229.59:8012/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://111.196.131.46:20000/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://114.246.180.128:4022/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://111.199.232.88:18888/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://222.218.158.86:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://58.216.229.130:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://kxrj.site:998/123/mg.php?id=jlws$1920x1080
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
吉林卫视,http://222.218.158.76:8181/tsfile/live/0116_1.m3u8$1920x1080
吉林卫视,http://122.139.47.206:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,https://stream4.jlntv.cn/test2/sd/live.m3u8
吉林卫视,http://221.213.69.82:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://222.64.214.39:8899/rtp/239.45.3.177:5140$1920x1080
江苏卫视,http://139.196.151.191:2051/rtp/239.45.3.177:5140
江苏卫视,http://106.57.0.102:55555/rtp/239.200.200.36:8208$1920x1080
江苏卫视,http://123.56.129.203:4310/rtp/225.1.8.134:8276
江苏卫视,http://123.117.36.74:4001/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://123.121.93.25:8686/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://114.249.229.59:8012/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://111.196.131.46:20000/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://114.246.180.128:4022/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://111.199.232.88:18888/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://58.216.229.130:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://124.128.73.58:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://124.128.73.58:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://121.24.98.232:8090/hls/38/index.m3u8
江苏卫视,http://kxrj.site:998/123/mg.php?id=jsws$1920x1080
江苏卫视,http://116.117.105.198:8096/tsfile/live/0127_1.m3u8$1920x1080
江苏卫视,http://119.163.199.98:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://202.100.46.58:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=3
江苏卫视,http://58.19.38.162:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.64.214.39:8899/rtp/239.45.1.122:5140$1920x1080
江西卫视,http://139.196.151.191:2051/rtp/239.45.1.122:5140
江西卫视,http://106.57.0.102:55555/rtp/239.200.200.44:8244$1920x1080
江西卫视,http://123.56.129.203:4310/rtp/225.1.1.9:8164
江西卫视,http://123.117.36.74:4001/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://123.121.93.25:8686/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://114.249.229.59:8012/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://111.196.131.46:20000/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://114.246.180.128:4022/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://111.199.232.88:18888/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://tx.stlyx.cn:5000/ysp/jiangxi$1920x1080
江西卫视,http://111.8.224.6:8085/tsfile/live/1019_1.m3u8
江西卫视,http://123.56.129.203:2604/rtp/225.1.1.9:8164
江西卫视,http://www.joaolei.cn:55667/php/yw/咪咕.php?id=jxws$1920x1080
江西卫视,http://171.8.138.74:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
江西卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265032
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8
江西卫视,http://39.98.201.151:9090/udp/225.1.8.171:8166
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://139.196.151.191:6846/rtp/239.45.1.122:5140
辽宁卫视,http://222.64.214.39:8899/rtp/239.45.1.123:5140$1920x1080
辽宁卫视,http://139.196.151.191:2051/rtp/239.45.1.123:5140
辽宁卫视,http://106.57.0.102:55555/rtp/239.200.200.3:8224$1920x1080
辽宁卫视,http://123.56.129.203:4310/rtp/225.1.8.137:8116
辽宁卫视,http://123.117.36.74:4001/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://123.121.93.25:8686/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://114.249.229.59:8012/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://111.196.131.46:20000/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://114.246.180.128:4022/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://111.199.232.88:18888/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,https://stream1.freetv.fun/liao-zhu-wei-shi-gao-qing-1.m3u8
辽宁卫视,http://222.134.245.16:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.138.22.30:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://171.8.138.74:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
辽宁卫视,http://219.159.194.66:8181/tsfile/live/0121_1.m3u8$1920x1080
辽宁卫视,http://222.218.158.86:8181/tsfile/live/0121_1.m3u8
辽宁卫视,http://39.98.201.151:9090/udp/225.1.8.51:8056
辽宁卫视,http://118.122.189.74:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://60.12.183.46:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://222.64.214.39:8899/rtp/239.45.1.238:5140$1920x1080
内蒙古卫视,http://139.196.151.191:2051/rtp/239.45.1.238:5140
内蒙古卫视,http://123.56.129.203:4310/rtp/225.1.8.156:8176
内蒙古卫视,http://123.117.36.74:4001/rtp/239.3.1.43:8176$1920x1080
内蒙古卫视,http://123.121.93.25:8686/rtp/239.3.1.43:8176$1920x1080
内蒙古卫视,http://114.249.229.59:8012/rtp/239.3.1.43:8176$1920x1080
内蒙古卫视,http://111.196.131.46:20000/rtp/239.3.1.43:8176$1920x1080
内蒙古卫视,http://114.246.180.128:4022/rtp/239.3.1.43:8176$1920x1080
内蒙古卫视,http://111.199.232.88:18888/rtp/239.3.1.43:8176$1920x1080
内蒙古卫视,http://123.113.187.204:8000/rtp/239.3.1.43:8176$1920x1080
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://222.218.158.86:8181/tsfile/live/0109_1.m3u8
内蒙古卫视,http://59.48.75.130:3052/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880$1920x1080
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://39.98.201.151:9090/udp/225.1.8.156:8176
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://139.196.151.191:6846/rtp/239.45.1.238:5140
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
宁夏卫视,http://222.64.214.39:8899/rtp/239.45.1.213:5140$1920x1080
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140
宁夏卫视,http://106.57.0.102:55555/rtp/239.200.200.60:8308$1920x1080
宁夏卫视,http://123.56.129.203:4310/rtp/225.1.8.159:8124
宁夏卫视,http://123.117.36.74:4001/rtp/239.3.1.46:8124$1920x1080
宁夏卫视,http://123.121.93.25:8686/rtp/239.3.1.46:8124$1920x1080
宁夏卫视,http://114.249.229.59:8012/rtp/239.3.1.46:8124$1920x1080
宁夏卫视,http://111.196.131.46:20000/rtp/239.3.1.46:8124$1920x1080
宁夏卫视,http://114.246.180.128:4022/rtp/239.3.1.46:8124$1920x1080
宁夏卫视,http://111.199.232.88:18888/rtp/239.3.1.46:8124$1920x1080
宁夏卫视,http://36.35.16.98:9901/tsfile/live/0001_6.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1088_1.m3u8
宁夏卫视,http://123.56.129.203:2604/rtp/225.1.8.159:8124
宁夏卫视,http://119.163.228.205:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://58.216.229.130:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws
宁夏卫视,http://119.163.63.188:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://121.24.98.154:8090/hls/49/index.m3u8
宁夏卫视,http://122.9.151.210:887/rtp/238.255.2.75:5999
宁夏卫视,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://222.64.214.39:8899/rtp/239.45.1.230:5140$1920x1080
青海卫视,http://139.196.151.191:2051/rtp/239.45.1.230:5140
青海卫视,http://106.57.0.102:55555/rtp/239.200.200.58:8300$1920x1080
青海卫视,http://123.56.129.203:4310/rtp/225.1.8.157:8184
青海卫视,http://123.117.36.74:4001/rtp/239.3.1.44:8184$1920x1080
青海卫视,http://123.121.93.25:8686/rtp/239.3.1.44:8184$1920x1080
青海卫视,http://114.249.229.59:8012/rtp/239.3.1.44:8184$1920x1080
青海卫视,http://111.196.131.46:20000/rtp/239.3.1.44:8184$1920x1080
青海卫视,http://114.246.180.128:4022/rtp/239.3.1.44:8184$1920x1080
青海卫视,http://111.199.232.88:18888/rtp/239.3.1.44:8184$1920x1080
青海卫视,http://tvbox6.icu/tv/migu.php?id=qhws
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.138.22.30:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://58.57.21.166:9901/tsfile/live/0140_1.m3u8
青海卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3
青海卫视,http://122.9.151.210:887/rtp/238.255.2.51:5999
青海卫视,http://123.56.129.203:2604/rtp/225.1.8.157:8184
青海卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000002000013359
青海卫视,http://221.0.78.198:1681/hls/10252/index.m3u8
青海卫视,http://219.159.194.66:8181/tsfile/live/0140_1.m3u8$1920x1080
山东卫视,http://222.64.214.39:8899/rtp/239.45.3.238:5140$1920x1080
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140
山东卫视,http://106.57.0.102:55555/rtp/239.200.200.168:8748$1920x1080
山东卫视,http://123.56.129.203:4310/rtp/225.1.8.138:8148
山东卫视,http://123.117.36.74:4001/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://123.121.93.25:8686/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://114.249.229.59:8012/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://111.196.131.46:20000/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://114.246.180.128:4022/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://111.199.232.88:18888/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://219.159.194.66:8181/tsfile/live/0131_1.m3u8$1920x1080
山东卫视,http://123.56.129.203:2604/rtp/225.1.8.138:8148
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=tvbox6_com&playlive=1&authid=0
